Trip ID,Start Date,Start Station,End Date,End Station,Subscriber Type
641111,12/02/2015 09:00,63,12/02/2015 09:08,69,Subscriber
641110,12/02/2015 09:00,54,12/02/2015 09:09,41,Subscriber
641109,12/02/2015 09:00,64,12/02/2015 09:07,64,Subscriber
641108,12/02/2015 08:59,73,12/02/2015 09:12,61,Subscriber
641107,12/02/2015 08:59,77,12/02/2015 09:04,62,Subscriber
641106,12/02/2015 08:59,74,12/02/2015 09:03,54,Subscriber
641105,12/02/2015 08:59,74,12/02/2015 09:05,60,Subscriber
641104,12/02/2015 08:59,87,12/02/2015 09:04,61,Subscriber
641102,12/02/2015 08:58,82,12/02/2015 09:02,42,Subscriber
641101,12/02/2015 08:58,63,12/02/2015 09:02,57,Subscriber
641100,12/02/2015 08:58,61,12/02/2015 09:03,62,Subscriber
641099,12/02/2015 08:58,34,12/02/2015 09:13,38,Subscriber
641098,12/02/2015 08:58,59,12/02/2015 09:14,54,Subscriber
641097,12/02/2015 08:57,89,12/02/2015 09:02,66,Subscriber
641096,12/02/2015 08:57,61,12/02/2015 09:05,74,Subscriber
641095,12/02/2015 08:55,46,12/02/2015 09:09,89,Subscriber
641094,12/02/2015 08:56,50,12/02/2015 09:05,61,Subscriber
641093,12/02/2015 08:56,74,12/02/2015 09:06,61,Customer
641092,12/02/2015 08:56,59,12/02/2015 09:07,68,Subscriber
641091,12/02/2015 08:55,50,12/02/2015 09:06,57,Subscriber
641090,12/02/2015 08:56,61,12/02/2015 09:06,76,Subscriber
641089,12/02/2015 08:55,74,12/02/2015 08:58,87,Subscriber
641087,12/02/2015 08:55,54,12/02/2015 09:02,70,Subscriber
641085,12/02/2015 08:55,89,12/02/2015 09:02,65,Subscriber
641084,12/02/2015 08:55,89,12/02/2015 09:03,77,Subscriber
641083,12/02/2015 08:54,50,12/02/2015 08:59,63,Subscriber
641082,12/02/2015 08:54,64,12/02/2015 09:06,48,Subscriber
641080,12/02/2015 08:54,31,12/02/2015 08:57,29,Subscriber
641078,12/02/2015 08:54,4,12/02/2015 09:01,12,Subscriber
641077,12/02/2015 08:54,28,12/02/2015 09:07,31,Subscriber
641076,12/02/2015 08:53,42,12/02/2015 08:57,45,Subscriber
641075,12/02/2015 08:53,62,12/02/2015 08:58,51,Subscriber
641074,12/02/2015 08:53,28,12/02/2015 08:57,27,Subscriber
641073,12/02/2015 08:53,76,12/02/2015 08:58,63,Subscriber
641072,12/02/2015 08:53,58,12/02/2015 08:56,67,Subscriber
641070,12/02/2015 08:52,41,12/02/2015 09:02,39,Subscriber
641069,12/02/2015 08:50,71,12/02/2015 08:55,77,Subscriber
641068,12/02/2015 08:51,39,12/02/2015 08:53,89,Subscriber
641067,12/02/2015 08:50,75,12/02/2015 08:54,45,Subscriber
641066,12/02/2015 08:50,70,12/02/2015 09:00,39,Subscriber
641065,12/02/2015 08:49,62,12/02/2015 08:54,41,Subscriber
641064,12/02/2015 08:49,60,12/02/2015 08:57,55,Subscriber
641062,12/02/2015 08:49,74,12/02/2015 08:53,87,Subscriber
641061,12/02/2015 08:49,56,12/02/2015 08:56,60,Subscriber
641058,12/02/2015 08:48,65,12/02/2015 08:52,70,Subscriber
641057,12/02/2015 08:48,28,12/02/2015 08:52,27,Subscriber
641056,12/02/2015 08:47,64,12/02/2015 08:50,69,Subscriber
641055,12/02/2015 08:48,28,12/02/2015 08:52,27,Subscriber
641054,12/02/2015 08:47,62,12/02/2015 08:56,46,Subscriber
641053,12/02/2015 08:47,71,12/02/2015 08:54,68,Subscriber
641051,12/02/2015 08:47,51,12/02/2015 09:03,70,Subscriber
641049,12/02/2015 08:47,54,12/02/2015 08:51,61,Subscriber
641048,12/02/2015 08:47,73,12/02/2015 08:53,76,Subscriber
641047,12/02/2015 08:47,5,12/02/2015 08:55,12,Subscriber
641046,12/02/2015 08:46,74,12/02/2015 08:50,87,Subscriber
641045,12/02/2015 08:45,50,12/02/2015 08:52,76,Subscriber
641044,12/02/2015 08:46,73,12/02/2015 08:50,60,Subscriber
641043,12/02/2015 08:45,50,12/02/2015 08:57,70,Subscriber
641042,12/02/2015 08:44,50,12/02/2015 08:55,57,Subscriber
641041,12/02/2015 08:45,60,12/02/2015 09:03,65,Subscriber
641040,12/02/2015 08:44,74,12/02/2015 08:54,61,Subscriber
641039,12/02/2015 08:44,60,12/02/2015 08:51,74,Subscriber
641038,12/02/2015 08:44,76,12/02/2015 08:50,70,Subscriber
641037,12/02/2015 08:43,39,12/02/2015 08:49,69,Subscriber
641036,12/02/2015 08:43,34,12/02/2015 08:54,36,Subscriber
641035,12/02/2015 08:43,82,12/02/2015 08:46,75,Subscriber
641034,12/02/2015 08:41,56,12/02/2015 08:51,70,Subscriber
641031,12/02/2015 08:38,69,12/02/2015 08:43,65,Subscriber
641028,12/02/2015 08:40,75,12/02/2015 08:43,75,Subscriber
641027,12/02/2015 08:39,70,12/02/2015 08:55,82,Subscriber
641026,12/02/2015 08:39,77,12/02/2015 08:45,64,Subscriber
641025,12/02/2015 08:39,70,12/02/2015 08:53,75,Subscriber
641024,12/02/2015 08:38,54,12/02/2015 08:42,50,Subscriber
641023,12/02/2015 08:38,70,12/02/2015 08:50,45,Subscriber
641021,12/02/2015 08:38,70,12/02/2015 08:50,82,Subscriber
641020,12/02/2015 08:36,69,12/02/2015 08:44,39,Subscriber
641019,12/02/2015 08:37,74,12/02/2015 08:46,69,Subscriber
641018,12/02/2015 08:37,82,12/02/2015 08:40,41,Subscriber
641017,12/02/2015 08:37,70,12/02/2015 08:53,60,Subscriber
641016,12/02/2015 08:37,70,12/02/2015 08:52,75,Subscriber
641015,12/02/2015 08:36,70,12/02/2015 08:47,77,Subscriber
641014,12/02/2015 08:36,76,12/02/2015 08:50,70,Subscriber
641013,12/02/2015 08:36,75,12/02/2015 08:45,61,Subscriber
641011,12/02/2015 08:35,47,12/02/2015 08:45,67,Subscriber
641010,12/02/2015 08:35,71,12/02/2015 08:41,45,Subscriber
641009,12/02/2015 08:35,56,12/02/2015 08:41,48,Subscriber
641008,12/02/2015 08:35,65,12/02/2015 08:55,45,Subscriber
641006,12/02/2015 08:35,70,12/02/2015 08:56,41,Subscriber
641005,12/02/2015 08:34,74,12/02/2015 08:42,60,Subscriber
641004,12/02/2015 08:34,70,12/02/2015 08:48,74,Subscriber
641003,12/02/2015 08:34,70,12/02/2015 08:41,62,Subscriber
641002,12/02/2015 08:33,70,12/02/2015 08:41,63,Subscriber
641001,12/02/2015 08:33,71,12/02/2015 08:41,42,Subscriber
641000,12/02/2015 08:33,30,12/02/2015 08:35,28,Subscriber
640999,12/02/2015 08:32,55,12/02/2015 08:42,60,Subscriber
640998,12/02/2015 08:30,50,12/02/2015 08:39,61,Subscriber
640997,12/02/2015 08:31,56,12/02/2015 08:36,82,Subscriber
640996,12/02/2015 08:30,56,12/02/2015 08:38,61,Subscriber
640995,12/02/2015 08:30,73,12/02/2015 08:34,41,Subscriber
640994,12/02/2015 08:30,64,12/02/2015 08:37,77,Subscriber
640993,12/02/2015 08:30,62,12/02/2015 08:34,77,Subscriber
640992,12/02/2015 08:30,67,12/02/2015 08:40,70,Subscriber
640991,12/02/2015 08:30,55,12/02/2015 08:39,69,Subscriber
640988,12/02/2015 08:30,67,12/02/2015 08:34,39,Subscriber
640987,12/02/2015 08:28,50,12/02/2015 08:43,65,Subscriber
640985,12/02/2015 08:29,70,12/02/2015 08:33,64,Subscriber
640984,12/02/2015 08:29,55,12/02/2015 08:39,75,Subscriber
640983,12/02/2015 08:29,71,12/02/2015 08:34,63,Subscriber
640982,12/02/2015 08:28,67,12/02/2015 08:37,70,Subscriber
640981,12/02/2015 08:28,89,12/02/2015 08:33,66,Subscriber
640980,12/02/2015 08:28,87,12/02/2015 08:57,60,Subscriber
640979,12/02/2015 08:27,89,12/02/2015 08:35,65,Subscriber
640978,12/02/2015 08:27,28,12/02/2015 08:32,27,Subscriber
640977,12/02/2015 08:26,50,12/02/2015 08:35,47,Subscriber
640976,12/02/2015 08:27,54,12/02/2015 08:31,55,Subscriber
640975,12/02/2015 08:26,89,12/02/2015 08:35,65,Subscriber
640974,12/02/2015 08:26,76,12/02/2015 08:32,67,Subscriber
640973,12/02/2015 08:26,74,12/02/2015 08:34,61,Subscriber
640972,12/02/2015 08:26,73,12/02/2015 08:33,77,Subscriber
640971,12/02/2015 08:26,55,12/02/2015 08:33,69,Subscriber
640970,12/02/2015 08:26,89,12/02/2015 08:39,74,Subscriber
640968,12/02/2015 08:25,74,12/02/2015 08:34,60,Subscriber
640966,12/02/2015 08:25,39,12/02/2015 08:33,41,Subscriber
640965,12/02/2015 08:24,55,12/02/2015 08:29,57,Subscriber
640963,12/02/2015 08:24,54,12/02/2015 08:33,82,Subscriber
640962,12/02/2015 08:22,73,12/02/2015 08:29,56,Subscriber
640961,12/02/2015 08:22,55,12/02/2015 08:38,67,Subscriber
640960,12/02/2015 08:22,39,12/02/2015 08:30,56,Subscriber
640959,12/02/2015 08:21,50,12/02/2015 08:38,67,Subscriber
640958,12/02/2015 08:22,65,12/02/2015 08:23,69,Subscriber
640957,12/02/2015 08:21,2,12/02/2015 08:27,4,Subscriber
640956,12/02/2015 08:21,2,12/02/2015 08:30,13,Subscriber
640955,12/02/2015 08:20,64,12/02/2015 08:27,77,Subscriber
640954,12/02/2015 08:15,74,12/02/2015 08:22,60,Subscriber
640953,12/02/2015 08:15,74,12/02/2015 08:26,61,Subscriber
640952,12/02/2015 08:15,89,12/02/2015 08:30,64,Subscriber
640951,12/02/2015 08:15,61,12/02/2015 08:19,69,Subscriber
640950,12/02/2015 08:13,69,12/02/2015 08:25,68,Subscriber
640949,12/02/2015 08:14,74,12/02/2015 08:18,48,Subscriber
640948,12/02/2015 08:14,70,12/02/2015 08:24,47,Subscriber
640947,12/02/2015 08:14,65,12/02/2015 08:18,69,Subscriber
640946,12/02/2015 08:14,66,12/02/2015 08:25,77,Subscriber
640945,12/02/2015 08:14,67,12/02/2015 08:25,56,Subscriber
640944,12/02/2015 08:14,89,12/02/2015 08:20,65,Subscriber
640942,12/02/2015 08:13,73,12/02/2015 08:19,56,Subscriber
640941,12/02/2015 08:13,55,12/02/2015 08:29,67,Subscriber
640940,12/02/2015 08:13,73,12/02/2015 08:32,58,Subscriber
640939,12/02/2015 08:13,89,12/02/2015 08:19,65,Subscriber
640938,12/02/2015 08:12,70,12/02/2015 08:29,55,Customer
640937,12/02/2015 08:12,66,12/02/2015 08:25,47,Subscriber
640936,12/02/2015 08:09,50,12/02/2015 08:18,61,Subscriber
640935,12/02/2015 08:10,54,12/02/2015 08:12,51,Subscriber
640934,12/02/2015 08:09,73,12/02/2015 08:17,74,Subscriber
640933,12/02/2015 08:09,67,12/02/2015 08:14,39,Subscriber
640932,12/02/2015 08:09,65,12/02/2015 08:13,70,Subscriber
640930,12/02/2015 08:08,74,12/02/2015 08:16,61,Subscriber
640929,12/02/2015 08:08,55,12/02/2015 08:19,65,Subscriber
640928,12/02/2015 08:08,68,12/02/2015 08:12,69,Subscriber
640927,12/02/2015 08:07,55,12/02/2015 08:13,48,Subscriber
640926,12/02/2015 08:07,67,12/02/2015 08:14,76,Subscriber
640925,12/02/2015 08:07,28,12/02/2015 08:13,30,Subscriber
640924,12/02/2015 08:07,75,12/02/2015 08:24,65,Subscriber
640922,12/02/2015 08:06,2,12/02/2015 08:16,11,Subscriber
640921,12/02/2015 08:06,56,12/02/2015 08:15,60,Subscriber
640920,12/02/2015 08:05,50,12/02/2015 08:23,65,Subscriber
640918,12/02/2015 08:05,56,12/02/2015 08:14,69,Subscriber
640917,12/02/2015 08:05,67,12/02/2015 08:10,76,Subscriber
640916,12/02/2015 08:04,50,12/02/2015 08:09,87,Subscriber
640915,12/02/2015 08:05,73,12/02/2015 08:12,71,Customer
640914,12/02/2015 08:05,37,12/02/2015 08:10,34,Subscriber
640913,12/02/2015 08:04,50,12/02/2015 08:19,65,Subscriber
640912,12/02/2015 08:03,50,12/02/2015 08:09,77,Subscriber
640911,12/02/2015 08:04,70,12/02/2015 08:17,48,Subscriber
640910,12/02/2015 08:04,70,12/02/2015 08:13,50,Subscriber
640909,12/02/2015 08:04,70,12/02/2015 08:17,51,Subscriber
640908,12/02/2015 08:02,50,12/02/2015 08:12,64,Subscriber
640907,12/02/2015 08:02,50,12/02/2015 08:11,61,Subscriber
640906,12/02/2015 08:02,50,12/02/2015 08:11,61,Subscriber
640905,12/02/2015 08:03,70,12/02/2015 08:08,64,Subscriber
640904,12/02/2015 08:03,70,12/02/2015 08:14,55,Subscriber
640903,12/02/2015 08:02,50,12/02/2015 08:07,75,Subscriber
640902,12/02/2015 08:02,50,12/02/2015 08:12,63,Subscriber
640901,12/02/2015 08:02,50,12/02/2015 08:12,63,Subscriber
640900,12/02/2015 08:03,70,12/02/2015 08:14,51,Subscriber
640899,12/02/2015 08:03,55,12/02/2015 08:10,82,Subscriber
640898,12/02/2015 08:02,59,12/02/2015 08:15,70,Customer
640897,12/02/2015 08:02,70,12/02/2015 08:18,45,Subscriber
640896,12/02/2015 08:02,28,12/02/2015 08:07,32,Subscriber
640895,12/02/2015 08:02,83,12/02/2015 08:07,22,Subscriber
640894,12/02/2015 08:02,70,12/02/2015 08:13,74,Subscriber
640893,12/02/2015 08:02,70,12/02/2015 08:16,75,Subscriber
640892,12/02/2015 08:02,56,12/02/2015 08:09,48,Subscriber
640890,12/02/2015 08:01,33,12/02/2015 08:12,28,Subscriber
640889,12/02/2015 08:01,57,12/02/2015 08:11,74,Subscriber
640888,12/02/2015 08:01,57,12/02/2015 08:06,70,Subscriber
640887,12/02/2015 08:01,77,12/02/2015 08:03,63,Subscriber
640885,12/02/2015 08:00,58,12/02/2015 08:14,64,Subscriber
640883,12/02/2015 08:00,70,12/02/2015 08:14,56,Subscriber
640882,12/02/2015 08:00,70,12/02/2015 08:15,56,Subscriber
640881,12/02/2015 08:00,70,12/02/2015 08:06,68,Subscriber
640880,12/02/2015 08:00,33,12/02/2015 08:01,33,Subscriber
640877,12/02/2015 07:59,65,12/02/2015 08:08,66,Subscriber
640876,12/02/2015 07:59,70,12/02/2015 08:09,55,Subscriber
640873,12/02/2015 07:56,69,12/02/2015 08:09,39,Subscriber
640872,12/02/2015 07:57,57,12/02/2015 08:06,45,Subscriber
640871,12/02/2015 07:57,39,12/02/2015 08:03,69,Subscriber
640868,12/02/2015 07:56,30,12/02/2015 08:00,28,Subscriber
640867,12/02/2015 07:55,69,12/02/2015 08:09,67,Subscriber
640866,12/02/2015 07:56,65,12/02/2015 08:07,67,Subscriber
640865,12/02/2015 07:55,67,12/02/2015 08:06,70,Subscriber
640861,12/02/2015 07:55,61,12/02/2015 08:03,74,Subscriber
640860,12/02/2015 07:55,70,12/02/2015 08:12,60,Subscriber
640859,12/02/2015 07:54,73,12/02/2015 08:01,76,Subscriber
640858,12/02/2015 07:54,67,12/02/2015 08:02,76,Subscriber
640855,12/02/2015 07:53,70,12/02/2015 08:06,42,Subscriber
640851,12/02/2015 07:52,70,12/02/2015 08:05,41,Subscriber
640850,12/02/2015 07:51,75,12/02/2015 07:58,42,Subscriber
640849,12/02/2015 07:50,70,12/02/2015 08:05,82,Subscriber
640848,12/02/2015 07:51,70,12/02/2015 08:02,74,Subscriber
640847,12/02/2015 07:50,70,12/02/2015 08:04,48,Subscriber
640846,12/02/2015 07:50,2,12/02/2015 07:58,11,Subscriber
640845,12/02/2015 07:50,70,12/02/2015 08:04,51,Subscriber
640844,12/02/2015 07:48,69,12/02/2015 07:54,57,Subscriber
640843,12/02/2015 07:49,70,12/02/2015 07:59,56,Subscriber
640842,12/02/2015 07:49,71,12/02/2015 07:54,57,Subscriber
640841,12/02/2015 07:49,65,12/02/2015 07:52,70,Subscriber
640840,12/02/2015 07:48,2,12/02/2015 07:53,4,Subscriber
640839,12/02/2015 07:48,3,12/02/2015 07:55,2,Subscriber
640838,12/02/2015 07:48,73,12/02/2015 07:54,77,Subscriber
640837,12/02/2015 07:48,30,12/02/2015 07:52,28,Subscriber
640836,12/02/2015 07:47,54,12/02/2015 07:54,70,Subscriber
640835,12/02/2015 07:47,7,12/02/2015 07:54,2,Subscriber
640834,12/02/2015 07:46,2,12/02/2015 07:54,6,Subscriber
640833,12/02/2015 07:46,87,12/02/2015 07:54,70,Subscriber
640832,12/02/2015 07:46,2,12/02/2015 07:51,4,Subscriber
640831,12/02/2015 07:44,58,12/02/2015 07:53,70,Subscriber
640830,12/02/2015 07:43,56,12/02/2015 07:49,61,Subscriber
640829,12/02/2015 07:42,67,12/02/2015 07:48,76,Subscriber
640826,12/02/2015 07:42,87,12/02/2015 07:47,63,Subscriber
640824,12/02/2015 07:41,16,12/02/2015 07:49,8,Customer
640822,12/02/2015 07:40,61,12/02/2015 07:50,42,Subscriber
640818,12/02/2015 07:39,51,12/02/2015 07:47,69,Subscriber
640817,12/02/2015 07:39,2,12/02/2015 07:44,5,Subscriber
640816,12/02/2015 07:39,9,12/02/2015 07:55,2,Subscriber
640815,12/02/2015 07:39,74,12/02/2015 07:50,65,Subscriber
640811,12/02/2015 07:38,2,12/02/2015 07:43,6,Customer
640810,12/02/2015 07:38,57,12/02/2015 07:46,64,Subscriber
640808,12/02/2015 07:37,2,12/02/2015 07:47,10,Subscriber
640805,12/02/2015 07:36,55,12/02/2015 07:43,61,Subscriber
640804,12/02/2015 07:34,50,12/02/2015 07:41,68,Subscriber
640803,12/02/2015 07:34,50,12/02/2015 07:40,77,Subscriber
640802,12/02/2015 07:35,60,12/02/2015 07:42,56,Subscriber
640801,12/02/2015 07:35,11,12/02/2015 07:44,2,Subscriber
640800,12/02/2015 07:35,11,12/02/2015 07:44,2,Subscriber
640799,12/02/2015 07:35,63,12/02/2015 07:39,76,Subscriber
640798,12/02/2015 07:34,71,12/02/2015 07:43,74,Customer
640797,12/02/2015 07:32,56,12/02/2015 07:41,70,Subscriber
640796,12/02/2015 07:31,73,12/02/2015 07:38,77,Subscriber
640795,12/02/2015 07:31,87,12/02/2015 07:39,70,Subscriber
640794,12/02/2015 07:31,89,12/02/2015 07:39,70,Subscriber
640793,12/02/2015 07:29,73,12/02/2015 07:45,70,Subscriber
640792,12/02/2015 07:29,77,12/02/2015 07:42,65,Subscriber
640791,12/02/2015 07:27,68,12/02/2015 07:29,57,Subscriber
640790,12/02/2015 07:26,55,12/02/2015 07:34,89,Subscriber
640789,12/02/2015 07:25,60,12/02/2015 07:35,56,Subscriber
640788,12/02/2015 07:25,22,12/02/2015 07:37,86,Subscriber
640787,12/02/2015 07:24,70,12/02/2015 07:44,41,Subscriber
640786,12/02/2015 07:24,54,12/02/2015 07:30,70,Subscriber
640785,12/02/2015 07:24,70,12/02/2015 07:31,87,Subscriber
640783,12/02/2015 07:23,70,12/02/2015 07:40,41,Subscriber
640780,12/02/2015 07:22,74,12/02/2015 07:34,70,Subscriber
640779,12/02/2015 07:22,70,12/02/2015 07:35,51,Subscriber
640776,12/02/2015 07:16,69,12/02/2015 07:29,77,Subscriber
640775,12/02/2015 07:14,65,12/02/2015 07:17,69,Subscriber
640774,12/02/2015 07:14,67,12/02/2015 07:25,47,Subscriber
640773,12/02/2015 07:13,57,12/02/2015 07:19,70,Subscriber
640772,12/02/2015 07:11,50,12/02/2015 07:18,60,Subscriber
640770,12/02/2015 07:10,50,12/02/2015 07:22,70,Subscriber
640769,12/02/2015 07:10,65,12/02/2015 07:19,62,Subscriber
640766,12/02/2015 07:08,61,12/02/2015 07:15,68,Subscriber
640765,12/02/2015 07:08,56,12/02/2015 07:14,61,Subscriber
640764,12/02/2015 07:08,89,12/02/2015 07:11,39,Subscriber
640761,12/02/2015 07:06,69,12/02/2015 07:16,89,Subscriber
640760,12/02/2015 07:07,70,12/02/2015 07:22,42,Subscriber
640759,12/02/2015 07:07,51,12/02/2015 07:18,70,Subscriber
640758,12/02/2015 07:07,70,12/02/2015 07:23,41,Subscriber
640755,12/02/2015 07:06,61,12/02/2015 07:10,70,Subscriber
640754,12/02/2015 07:06,70,12/02/2015 07:18,42,Subscriber
640752,12/02/2015 07:05,70,12/02/2015 07:24,60,Subscriber
640751,12/02/2015 07:05,70,12/02/2015 07:16,74,Subscriber
640749,12/02/2015 07:05,73,12/02/2015 07:21,70,Subscriber
640748,12/02/2015 07:05,55,12/02/2015 07:17,60,Subscriber
640747,12/02/2015 07:05,70,12/02/2015 07:16,42,Subscriber
640744,12/02/2015 07:01,75,12/02/2015 07:05,42,Subscriber
640741,12/02/2015 06:59,55,12/02/2015 07:06,45,Subscriber
640738,12/02/2015 06:57,32,12/02/2015 07:00,27,Subscriber
640727,12/02/2015 06:49,65,12/02/2015 07:00,47,Subscriber
640726,12/02/2015 06:48,70,12/02/2015 06:58,51,Subscriber
640725,12/02/2015 06:47,73,12/02/2015 07:02,70,Subscriber
640724,12/02/2015 06:46,61,12/02/2015 06:54,75,Subscriber
640723,12/02/2015 06:44,64,12/02/2015 06:52,77,Subscriber
640722,12/02/2015 06:44,82,12/02/2015 06:55,61,Subscriber
640721,12/02/2015 06:44,73,12/02/2015 06:56,61,Subscriber
640720,12/02/2015 06:43,70,12/02/2015 07:07,55,Subscriber
640719,12/02/2015 06:42,70,12/02/2015 06:54,77,Subscriber
640718,12/02/2015 06:42,3,12/02/2015 06:48,2,Subscriber
640716,12/02/2015 06:41,55,12/02/2015 06:48,69,Subscriber
640715,12/02/2015 06:40,59,12/02/2015 06:48,68,Subscriber
640713,12/02/2015 06:37,61,12/02/2015 06:39,69,Subscriber
640712,12/02/2015 06:37,4,12/02/2015 06:41,2,Subscriber
640707,12/02/2015 06:29,66,12/02/2015 06:42,41,Subscriber
640706,12/02/2015 06:27,69,12/02/2015 06:37,51,Subscriber
640696,12/02/2015 06:17,50,12/02/2015 06:25,61,Subscriber
640691,12/02/2015 06:16,50,12/02/2015 06:23,76,Subscriber
640690,12/02/2015 06:15,3,12/02/2015 06:24,2,Subscriber
640689,12/02/2015 06:13,55,12/02/2015 06:26,59,Subscriber
640688,12/02/2015 06:12,55,12/02/2015 06:20,82,Subscriber
640687,12/02/2015 06:09,87,12/02/2015 06:12,50,Subscriber
640686,12/02/2015 06:08,67,12/02/2015 06:17,70,Subscriber
640685,12/02/2015 06:05,69,12/02/2015 06:11,65,Subscriber
640684,12/02/2015 06:05,66,12/02/2015 06:21,46,Subscriber
640683,12/02/2015 06:05,66,12/02/2015 06:28,66,Subscriber
640682,12/02/2015 06:04,65,12/02/2015 06:07,70,Subscriber
640681,12/02/2015 06:03,70,12/02/2015 06:14,63,Subscriber
640680,12/02/2015 05:54,56,12/02/2015 05:58,82,Subscriber
640679,12/02/2015 05:51,69,12/02/2015 05:56,65,Subscriber
640677,12/02/2015 05:43,89,12/02/2015 05:52,70,Subscriber
640676,12/02/2015 05:42,60,12/02/2015 05:48,56,Subscriber
640675,12/02/2015 05:41,63,12/02/2015 05:43,77,Subscriber
640674,12/02/2015 05:40,74,12/02/2015 05:46,74,Subscriber
640673,12/02/2015 05:39,73,12/02/2015 05:44,77,Subscriber
640672,12/02/2015 05:38,69,12/02/2015 05:43,65,Subscriber
640671,12/02/2015 05:38,54,12/02/2015 05:49,60,Subscriber
640670,12/02/2015 05:36,73,12/02/2015 05:41,77,Subscriber
640669,12/02/2015 05:16,57,12/02/2015 05:25,74,Subscriber
640667,12/02/2015 04:45,73,12/02/2015 04:47,45,Subscriber
640666,12/02/2015 04:17,65,12/02/2015 04:37,63,Subscriber
640665,12/02/2015 04:15,67,12/02/2015 04:21,65,Subscriber
640663,12/02/2015 00:35,71,12/02/2015 00:38,46,Subscriber
640661,12/02/2015 00:17,4,12/02/2015 00:24,8,Subscriber
640659,12/02/2015 00:07,47,12/02/2015 00:10,63,Subscriber
640658,12/02/2015 00:04,87,12/02/2015 00:11,69,Subscriber
640657,11/02/2015 23:58,70,12/02/2015 00:11,74,Subscriber
640656,11/02/2015 23:58,70,12/02/2015 00:11,74,Subscriber
640655,11/02/2015 23:52,77,11/02/2015 23:57,82,Subscriber
640654,11/02/2015 23:41,69,11/02/2015 23:53,59,Subscriber
640653,11/02/2015 23:39,46,11/02/2015 23:52,59,Subscriber
640652,11/02/2015 23:37,67,11/02/2015 23:43,39,Subscriber
640651,11/02/2015 23:23,62,11/02/2015 23:56,57,Subscriber
640650,11/02/2015 23:19,63,11/02/2015 23:29,64,Subscriber
640649,11/02/2015 23:15,39,11/02/2015 23:20,71,Subscriber
640648,11/02/2015 22:47,45,11/02/2015 22:50,42,Subscriber
640647,11/02/2015 22:47,60,11/02/2015 22:52,74,Subscriber
640646,11/02/2015 22:44,69,11/02/2015 22:49,64,Subscriber
640645,11/02/2015 22:42,69,11/02/2015 22:56,59,Subscriber
640644,11/02/2015 22:44,54,11/02/2015 22:52,82,Subscriber
640643,11/02/2015 22:35,57,11/02/2015 22:44,67,Subscriber
640642,11/02/2015 22:35,76,11/02/2015 22:42,73,Subscriber
640640,11/02/2015 22:30,12,11/02/2015 22:35,4,Subscriber
640639,11/02/2015 22:27,55,11/02/2015 22:37,55,Customer
640638,11/02/2015 22:26,55,11/02/2015 22:41,55,Customer
640637,11/02/2015 22:25,76,11/02/2015 22:34,67,Subscriber
640636,11/02/2015 22:25,76,11/02/2015 22:34,67,Subscriber
640634,11/02/2015 22:13,2,11/02/2015 22:17,4,Subscriber
640633,11/02/2015 22:11,77,11/02/2015 22:17,82,Subscriber
640632,11/02/2015 22:09,67,11/02/2015 22:18,69,Subscriber
640631,11/02/2015 22:07,63,11/02/2015 22:10,77,Subscriber
640630,11/02/2015 22:06,39,11/02/2015 22:14,67,Subscriber
640629,11/02/2015 22:05,63,11/02/2015 22:10,46,Subscriber
640627,11/02/2015 21:57,69,11/02/2015 22:02,65,Subscriber
640626,11/02/2015 21:55,57,11/02/2015 22:01,57,Subscriber
640625,11/02/2015 21:52,67,11/02/2015 22:03,69,Subscriber
640623,11/02/2015 21:51,57,11/02/2015 21:58,67,Subscriber
640622,11/02/2015 21:43,39,11/02/2015 21:47,89,Customer
640621,11/02/2015 21:43,76,11/02/2015 21:52,67,Subscriber
640620,11/02/2015 21:43,76,11/02/2015 21:51,67,Subscriber
640615,11/02/2015 21:38,56,11/02/2015 21:47,89,Subscriber
640614,11/02/2015 21:33,75,11/02/2015 21:39,39,Subscriber
640613,11/02/2015 21:26,82,11/02/2015 22:25,73,Customer
640612,11/02/2015 21:26,62,11/02/2015 21:29,61,Subscriber
640611,11/02/2015 21:24,68,11/02/2015 22:18,64,Subscriber
640610,11/02/2015 21:21,48,11/02/2015 21:33,69,Subscriber
640609,11/02/2015 21:18,55,11/02/2015 21:28,69,Subscriber
640608,11/02/2015 21:17,82,11/02/2015 21:33,69,Subscriber
640607,11/02/2015 21:15,50,11/02/2015 21:23,60,Subscriber
640606,11/02/2015 21:15,39,11/02/2015 21:23,70,Subscriber
640601,11/02/2015 21:11,67,11/02/2015 21:18,47,Subscriber
640600,11/02/2015 21:08,76,11/02/2015 21:16,89,Subscriber
640599,11/02/2015 21:05,46,11/02/2015 21:14,76,Subscriber
640598,11/02/2015 21:09,65,11/02/2015 21:15,61,Subscriber
640597,11/02/2015 21:08,65,11/02/2015 21:13,70,Subscriber
640596,11/02/2015 21:04,63,11/02/2015 21:16,69,Subscriber
640595,11/02/2015 21:04,67,11/02/2015 21:12,76,Subscriber
640592,11/02/2015 21:00,70,11/02/2015 21:03,65,Subscriber
640591,11/02/2015 21:00,60,11/02/2015 21:10,39,Subscriber
640590,11/02/2015 20:59,67,11/02/2015 21:05,76,Subscriber
640589,11/02/2015 20:58,45,11/02/2015 21:02,82,Subscriber
640588,11/02/2015 20:57,39,11/02/2015 21:05,66,Subscriber
640582,11/02/2015 20:52,68,11/02/2015 20:58,69,Subscriber
